LB,gap,legend
simpl_BB,0.07337641716003418,timelog
LB_first,0.004118050789293068,min size first element aligned
LB_first,0.0002841949462890625,timelog
LB_last,0.2621825669183253,min size last element aligned
LB_last,0.0032083988189697266,timelog
LB_levels,0.043239533287577216,inversions-driven LB
LB_levels,0.00023412704467773438,timelog
simpl_BB,0.09257674217224121,timelog
LB_first,0.00933786078098472,min size first element aligned
LB_first,0.0002837181091308594,timelog
LB_last,0.4244482173174873,min size last element aligned
LB_last,0.0031790733337402344,timelog
LB_levels,0.057724957555178265,inversions-driven LB
LB_levels,0.00021696090698242188,timelog
simpl_BB,0.060640811920166016,timelog
LB_first,0.010416666666666666,min size first element aligned
LB_first,0.0002894401550292969,timelog
LB_last,0.023065476190476192,min size last element aligned
LB_last,0.0031888484954833984,timelog
LB_levels,0.06398809523809523,inversions-driven LB
LB_levels,0.00021791458129882812,timelog
simpl_BB,0.1020359992980957,timelog
LB_first,0.015250544662309368,min size first element aligned
LB_first,0.0003039836883544922,timelog
LB_last,0.12418300653594772,min size last element aligned
LB_last,0.0031974315643310547,timelog
LB_levels,0.11764705882352941,inversions-driven LB
LB_levels,0.00018715858459472656,timelog
simpl_BB,0.05047798156738281,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0002918243408203125,timelog
LB_last,0.3210943124550036,min size last element aligned
LB_last,0.0032019615173339844,timelog
LB_levels,0.07703383729301656,inversions-driven LB
LB_levels,0.0002143383026123047,timelog
simpl_BB,0.0620419979095459,timelog
LB_first,0.001148105625717566,min size first element aligned
LB_first,0.0002760887145996094,timelog
LB_last,0.5729047072330654,min size last element aligned
LB_last,0.003191232681274414,timelog
LB_levels,0.10677382319173363,inversions-driven LB
LB_levels,0.00018310546875,timelog
simpl_BB,0.05339241027832031,timelog
LB_first,0.001584786053882726,min size first element aligned
LB_first,0.0002779960632324219,timelog
LB_last,0.03169572107765452,min size last element aligned
LB_last,0.003193378448486328,timelog
LB_levels,0.09667194928684628,inversions-driven LB
LB_levels,0.00020360946655273438,timelog
simpl_BB,0.05494499206542969,timelog
LB_first,0.0007727975270479134,min size first element aligned
LB_first,0.00028133392333984375,timelog
LB_last,0.2125193199381762,min size last element aligned
LB_last,0.003182649612426758,timelog
LB_levels,0.08732612055641421,inversions-driven LB
LB_levels,0.000194549560546875,timelog
simpl_BB,0.04351234436035156,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0002734661102294922,timelog
LB_last,0.367972082202404,min size last element aligned
LB_last,0.003204822540283203,timelog
LB_levels,0.09887553315238465,inversions-driven LB
LB_levels,0.00019979476928710938,timelog
simpl_BB,0.06203651428222656,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00027489662170410156,timelog
LB_last,0.03467406380027739,min size last element aligned
LB_last,0.0031859874725341797,timelog
LB_levels,0.06241331484049931,inversions-driven LB
LB_levels,0.0001919269561767578,timelog
simpl_BB,0.08500385284423828,timelog
LB_first,0.004962779156327543,min size first element aligned
LB_first,0.00027751922607421875,timelog
LB_last,0.10918114143920596,min size last element aligned
LB_last,0.0031876564025878906,timelog
LB_levels,0.16129032258064516,inversions-driven LB
LB_levels,0.0001838207244873047,timelog
simpl_BB,0.14566540718078613,timelog
LB_first,0.000791765637371338,min size first element aligned
LB_first,0.00028634071350097656,timelog
LB_last,0.43784639746634996,min size last element aligned
LB_last,0.003222227096557617,timelog
LB_levels,0.08392715756136183,inversions-driven LB
LB_levels,0.000202178955078125,timelog
simpl_BB,0.09178543090820312,timelog
LB_first,0.0011737089201877935,min size first element aligned
LB_first,0.00028824806213378906,timelog
LB_last,0.4800469483568075,min size last element aligned
LB_last,0.0032110214233398438,timelog
LB_levels,0.107981220657277,inversions-driven LB
LB_levels,0.00019979476928710938,timelog
simpl_BB,0.04032087326049805,timelog
LB_first,0.038425492033739454,min size first element aligned
LB_first,0.0003094673156738281,timelog
LB_last,0.03936269915651359,min size last element aligned
LB_last,0.0031702518463134766,timelog
LB_levels,0.05154639175257732,inversions-driven LB
LB_levels,0.00022149085998535156,timelog
simpl_BB,0.05445742607116699,timelog
LB_first,0.019908116385911178,min size first element aligned
LB_first,0.0002872943878173828,timelog
LB_last,0.19754977029096477,min size last element aligned
LB_last,0.003211498260498047,timelog
LB_levels,0.10413476263399694,inversions-driven LB
LB_levels,0.0002276897430419922,timelog
simpl_BB,0.04256272315979004,timelog
LB_first,0.008565310492505354,min size first element aligned
LB_first,0.0002765655517578125,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0032460689544677734,timelog
LB_levels,0.07922912205567452,inversions-driven LB
LB_levels,0.00017881393432617188,timelog
simpl_BB,0.04343724250793457,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0002732276916503906,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0031867027282714844,timelog
LB_levels,0.11907810499359796,inversions-driven LB
LB_levels,0.0001800060272216797,timelog
simpl_BB,0.0668485164642334,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0002741813659667969,timelog
LB_last,0.10248447204968944,min size last element aligned
LB_last,0.003175497055053711,timelog
LB_levels,0.14285714285714285,inversions-driven LB
LB_levels,0.0001704692840576172,timelog
simpl_BB,0.041443824768066406,timelog
LB_first,0.031180400890868598,min size first element aligned
LB_first,0.0002906322479248047,timelog
LB_last,0.1732739420935412,min size last element aligned
LB_last,0.0031757354736328125,timelog
LB_levels,0.05389755011135858,inversions-driven LB
LB_levels,0.0002219676971435547,timelog
simpl_BB,0.053787946701049805,timelog
LB_first,0.004991680532445923,min size first element aligned
LB_first,0.0002734661102294922,timelog
LB_last,0.033277870216306155,min size last element aligned
LB_last,0.0031485557556152344,timelog
LB_levels,0.1264559068219634,inversions-driven LB
LB_levels,0.0002067089080810547,timelog
simpl_BB,0.053055763244628906,timelog
LB_first,0.0033025099075297227,min size first element aligned
LB_first,0.0002760887145996094,timelog
LB_last,0.071334214002642,min size last element aligned
LB_last,0.0031554698944091797,timelog
LB_levels,0.07529722589167767,inversions-driven LB
LB_levels,0.00020122528076171875,timelog
simpl_BB,0.062098026275634766,timelog
LB_first,0.005701254275940707,min size first element aligned
LB_first,0.00027942657470703125,timelog
LB_last,0.1402508551881414,min size last element aligned
LB_last,0.003143310546875,timelog
LB_levels,0.06100342075256556,inversions-driven LB
LB_levels,0.00020599365234375,timelog
simpl_BB,0.1047372817993164,timelog
LB_first,0.014104372355430184,min size first element aligned
LB_first,0.000286102294921875,timelog
LB_last,0.21015514809590974,min size last element aligned
LB_last,0.0031626224517822266,timelog
LB_levels,0.1325811001410437,inversions-driven LB
LB_levels,0.00019168853759765625,timelog
simpl_BB,0.08005237579345703,timelog
LB_first,0.009900990099009901,min size first element aligned
LB_first,0.0002770423889160156,timelog
LB_last,0.19306930693069307,min size last element aligned
LB_last,0.003158092498779297,timelog
LB_levels,0.2524752475247525,inversions-driven LB
LB_levels,0.0001742839813232422,timelog
simpl_BB,0.03435993194580078,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00025653839111328125,timelog
LB_last,0.019925280199252802,min size last element aligned
LB_last,0.003164529800415039,timelog
LB_levels,0.1506849315068493,inversions-driven LB
LB_levels,0.0001857280731201172,timelog
simpl_BB,0.05823087692260742,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00029158592224121094,timelog
LB_last,0.4550898203592814,min size last element aligned
LB_last,0.003197908401489258,timelog
LB_levels,0.10379241516966067,inversions-driven LB
LB_levels,0.0001952648162841797,timelog
simpl_BB,0.045163631439208984,timelog
LB_first,0.03763440860215054,min size first element aligned
LB_first,0.00030612945556640625,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003172159194946289,timelog
LB_levels,0.12903225806451613,inversions-driven LB
LB_levels,0.00018668174743652344,timelog
simpl_BB,0.06969571113586426,timelog
LB_first,0.0008019246190858059,min size first element aligned
LB_first,0.0002803802490234375,timelog
LB_last,0.16599839615076184,min size last element aligned
LB_last,0.0031785964965820312,timelog
LB_levels,0.11066559743384122,inversions-driven LB
LB_levels,0.00018906593322753906,timelog
simpl_BB,0.07228398323059082,timelog
LB_first,0.006666666666666667,min size first element aligned
LB_first,0.00028443336486816406,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0031974315643310547,timelog
LB_levels,0.09777777777777778,inversions-driven LB
LB_levels,0.00019502639770507812,timelog
simpl_BB,0.07648849487304688,timelog
LB_first,0.0009737098344693282,min size first element aligned
LB_first,0.0002951622009277344,timelog
LB_last,0.22687439143135346,min size last element aligned
LB_last,0.003175497055053711,timelog
LB_levels,0.09737098344693282,inversions-driven LB
LB_levels,0.0002014636993408203,timelog
simpl_BB,0.05504107475280762,timelog
LB_first,0.01875,min size first element aligned
LB_first,0.0002791881561279297,timelog
LB_last,0.07946428571428571,min size last element aligned
LB_last,0.0031769275665283203,timelog
LB_levels,0.07321428571428572,inversions-driven LB
LB_levels,0.00020122528076171875,timelog
simpl_BB,0.06351423263549805,timelog
LB_first,0.04886769964243146,min size first element aligned
LB_first,0.00028705596923828125,timelog
LB_last,0.265792610250298,min size last element aligned
LB_last,0.003161191940307617,timelog
LB_levels,0.04707985697258641,inversions-driven LB
LB_levels,0.00020885467529296875,timelog
simpl_BB,0.07813811302185059,timelog
LB_first,0.021702838063439065,min size first element aligned
LB_first,0.00027751922607421875,timelog
LB_last,0.25375626043405675,min size last element aligned
LB_last,0.003162384033203125,timelog
LB_levels,0.15358931552587646,inversions-driven LB
LB_levels,0.0001838207244873047,timelog
simpl_BB,0.0630652904510498,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00026488304138183594,timelog
LB_last,0.6593328601845281,min size last element aligned
LB_last,0.0031762123107910156,timelog
LB_levels,0.08729595457771469,inversions-driven LB
LB_levels,0.0001876354217529297,timelog
simpl_BB,0.10977625846862793,timelog
LB_first,0.012448132780082987,min size first element aligned
LB_first,0.0002913475036621094,timelog
LB_last,0.1950207468879668,min size last element aligned
LB_last,0.0031867027282714844,timelog
LB_levels,0.2074688796680498,inversions-driven LB
LB_levels,0.0001995563507080078,timelog
simpl_BB,0.11664485931396484,timelog
LB_first,0.016778523489932886,min size first element aligned
LB_first,0.0002796649932861328,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003168821334838867,timelog
LB_levels,0.14429530201342283,inversions-driven LB
LB_levels,0.0001881122589111328,timelog
simpl_BB,0.05435943603515625,timelog
LB_first,0.003978779840848806,min size first element aligned
LB_first,0.0002810955047607422,timelog
LB_last,0.5212201591511937,min size last element aligned
LB_last,0.003201723098754883,timelog
LB_levels,0.11007957559681697,inversions-driven LB
LB_levels,0.00021839141845703125,timelog
simpl_BB,0.06126284599304199,timelog
LB_first,0.011764705882352941,min size first element aligned
LB_first,0.0002841949462890625,timelog
LB_last,0.09019607843137255,min size last element aligned
LB_last,0.0032699108123779297,timelog
LB_levels,0.1084967320261438,inversions-driven LB
LB_levels,0.00022125244140625,timelog
simpl_BB,0.07656025886535645,timelog
LB_first,0.005084745762711864,min size first element aligned
LB_first,0.00028514862060546875,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0031976699829101562,timelog
LB_levels,0.12372881355932204,inversions-driven LB
LB_levels,0.000213623046875,timelog
simpl_BB,0.06067919731140137,timelog
LB_first,0.00463821892393321,min size first element aligned
LB_first,0.0002999305725097656,timelog
LB_last,0.02504638218923933,min size last element aligned
LB_last,0.0032265186309814453,timelog
LB_levels,0.07977736549165121,inversions-driven LB
LB_levels,0.00020956993103027344,timelog
simpl_BB,0.07769012451171875,timelog
LB_first,0.0730186999109528,min size first element aligned
LB_first,0.0002894401550292969,timelog
LB_last,0.13268032056990206,min size last element aligned
LB_last,0.003275156021118164,timelog
LB_levels,0.11843276936776491,inversions-driven LB
LB_levels,0.0002014636993408203,timelog
simpl_BB,0.0814204216003418,timelog
LB_first,0.0028328611898017,min size first element aligned
LB_first,0.00028324127197265625,timelog
LB_last,0.3123229461756374,min size last element aligned
LB_last,0.003187417984008789,timelog
LB_levels,0.04886685552407932,inversions-driven LB
LB_levels,0.00021529197692871094,timelog
simpl_BB,0.10448241233825684,timelog
LB_first,0.0,min size first element aligned
LB_first,0.000286102294921875,timelog
LB_last,0.11764705882352941,min size last element aligned
LB_last,0.003183126449584961,timelog
LB_levels,0.1503267973856209,inversions-driven LB
LB_levels,0.0001747608184814453,timelog
simpl_BB,0.07109808921813965,timelog
LB_first,0.009619406106231703,min size first element aligned
LB_first,0.00031375885009765625,timelog
LB_last,0.08197406942701799,min size last element aligned
LB_last,0.003254413604736328,timelog
LB_levels,0.04224173985780008,inversions-driven LB
LB_levels,0.00022554397583007812,timelog
simpl_BB,0.0484919548034668,timelog
LB_first,0.0058601925491837585,min size first element aligned
LB_first,0.00030231475830078125,timelog
LB_last,0.4508162411050649,min size last element aligned
LB_last,0.003242969512939453,timelog
LB_levels,0.033486814566764334,inversions-driven LB
LB_levels,0.0002162456512451172,timelog
simpl_BB,0.06097841262817383,timelog
LB_first,0.01786896095301125,min size first element aligned
LB_first,0.0003101825714111328,timelog
LB_last,0.1369953673064196,min size last element aligned
LB_last,0.0032684803009033203,timelog
LB_levels,0.05890138980807412,inversions-driven LB
LB_levels,0.0002143383026123047,timelog
simpl_BB,0.09182429313659668,timelog
LB_first,0.010285714285714285,min size first element aligned
LB_first,0.0002856254577636719,timelog
LB_last,0.25142857142857145,min size last element aligned
LB_last,0.0032012462615966797,timelog
LB_levels,0.09371428571428571,inversions-driven LB
LB_levels,0.0002033710479736328,timelog
simpl_BB,0.07300901412963867,timelog
LB_first,0.013513513513513514,min size first element aligned
LB_first,0.0002834796905517578,timelog
LB_last,0.07432432432432433,min size last element aligned
LB_last,0.003203153610229492,timelog
LB_levels,0.20608108108108109,inversions-driven LB
LB_levels,0.0001857280731201172,timelog
simpl_BB,0.05604195594787598,timelog
LB_first,0.0013012361743656475,min size first element aligned
LB_first,0.0002796649932861328,timelog
LB_last,0.27651268705270005,min size last element aligned
LB_last,0.0032236576080322266,timelog
LB_levels,0.06701366297983084,inversions-driven LB
LB_levels,0.0002315044403076172,timelog
simpl_BB,0.0963890552520752,timelog
LB_first,0.003527336860670194,min size first element aligned
LB_first,0.0002799034118652344,timelog
LB_last,0.1111111111111111,min size last element aligned
LB_last,0.003151416778564453,timelog
LB_levels,0.15696649029982362,inversions-driven LB
LB_levels,0.00021123886108398438,timelog
simpl_BB,0.049051523208618164,timelog
LB_first,0.0018181818181818182,min size first element aligned
LB_first,0.00027871131896972656,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003232240676879883,timelog
LB_levels,0.14181818181818182,inversions-driven LB
LB_levels,0.00018858909606933594,timelog
simpl_BB,0.07180595397949219,timelog
LB_first,0.011412268188302425,min size first element aligned
LB_first,0.0002853870391845703,timelog
LB_last,0.16405135520684735,min size last element aligned
LB_last,0.003206491470336914,timelog
LB_levels,0.06847360912981455,inversions-driven LB
LB_levels,0.00020003318786621094,timelog
simpl_BB,0.07767534255981445,timelog
LB_first,0.048554913294797684,min size first element aligned
LB_first,0.0002911090850830078,timelog
LB_last,0.11560693641618497,min size last element aligned
LB_last,0.0031554698944091797,timelog
LB_levels,0.06705202312138728,inversions-driven LB
LB_levels,0.0002846717834472656,timelog
simpl_BB,0.0698690414428711,timelog
LB_first,0.007036747458952306,min size first element aligned
LB_first,0.0002841949462890625,timelog
LB_last,0.017200938232994525,min size last element aligned
LB_last,0.0031976699829101562,timelog
LB_levels,0.07349491790461297,inversions-driven LB
LB_levels,0.00022029876708984375,timelog
simpl_BB,0.03587174415588379,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00025963783264160156,timelog
LB_last,0.036885245901639344,min size last element aligned
LB_last,0.003234386444091797,timelog
LB_levels,0.0942622950819672,inversions-driven LB
LB_levels,0.0001914501190185547,timelog
simpl_BB,0.07660841941833496,timelog
LB_first,0.011456628477905073,min size first element aligned
LB_first,0.00029778480529785156,timelog
LB_last,0.3355155482815057,min size last element aligned
LB_last,0.0031599998474121094,timelog
LB_levels,0.11783960720130933,inversions-driven LB
LB_levels,0.00020742416381835938,timelog
simpl_BB,0.05928659439086914,timelog
LB_first,0.0007246376811594203,min size first element aligned
LB_first,0.00028586387634277344,timelog
LB_last,0.23623188405797102,min size last element aligned
LB_last,0.0031807422637939453,timelog
LB_levels,0.06811594202898551,inversions-driven LB
LB_levels,0.00019359588623046875,timelog
simpl_BB,0.05197763442993164,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0002694129943847656,timelog
LB_last,0.4089285714285714,min size last element aligned
LB_last,0.003198862075805664,timelog
LB_levels,0.2357142857142857,inversions-driven LB
LB_levels,0.00016570091247558594,timelog
simpl_BB,0.06387710571289062,timelog
LB_first,0.006377551020408163,min size first element aligned
LB_first,0.0002830028533935547,timelog
LB_last,0.04081632653061224,min size last element aligned
LB_last,0.003266572952270508,timelog
LB_levels,0.03762755102040816,inversions-driven LB
LB_levels,0.00024199485778808594,timelog
simpl_BB,0.03800034523010254,timelog
LB_first,0.0007457121551081282,min size first element aligned
LB_first,0.00027489662170410156,timelog
LB_last,0.1185682326621924,min size last element aligned
LB_last,0.0032196044921875,timelog
LB_levels,0.09172259507829977,inversions-driven LB
LB_levels,0.0001976490020751953,timelog
simpl_BB,0.0591282844543457,timelog
LB_first,0.0020844189682126106,min size first element aligned
LB_first,0.0002779960632324219,timelog
LB_last,0.16571130797290257,min size last element aligned
LB_last,0.003211498260498047,timelog
LB_levels,0.06201146430432517,inversions-driven LB
LB_levels,0.00020766258239746094,timelog
simpl_BB,0.05825066566467285,timelog
LB_first,0.003989361702127659,min size first element aligned
LB_first,0.0002620220184326172,timelog
LB_last,0.03723404255319149,min size last element aligned
LB_last,0.0030422210693359375,timelog
LB_levels,0.08111702127659574,inversions-driven LB
LB_levels,0.00018286705017089844,timelog
simpl_BB,0.0487823486328125,timelog
LB_first,0.022556390977443608,min size first element aligned
LB_first,0.0002841949462890625,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0030820369720458984,timelog
LB_levels,0.08834586466165413,inversions-driven LB
LB_levels,0.00019073486328125,timelog
simpl_BB,0.06899428367614746,timelog
LB_first,0.005474452554744526,min size first element aligned
LB_first,0.0002772808074951172,timelog
LB_last,0.016423357664233577,min size last element aligned
LB_last,0.0031714439392089844,timelog
LB_levels,0.11496350364963503,inversions-driven LB
LB_levels,0.00019478797912597656,timelog
simpl_BB,0.10327887535095215,timelog
LB_first,0.004709576138147566,min size first element aligned
LB_first,0.0002715587615966797,timelog
LB_last,0.25745682888540034,min size last element aligned
LB_last,0.003049135208129883,timelog
LB_levels,0.0989010989010989,inversions-driven LB
LB_levels,0.0001938343048095703,timelog
simpl_BB,0.03379058837890625,timelog
LB_first,0.009375,min size first element aligned
LB_first,0.0002636909484863281,timelog
LB_last,0.3265625,min size last element aligned
LB_last,0.003051280975341797,timelog
LB_levels,0.0921875,inversions-driven LB
LB_levels,0.0001735687255859375,timelog
simpl_BB,0.07193255424499512,timelog
LB_first,0.0016736401673640166,min size first element aligned
LB_first,0.00027942657470703125,timelog
LB_last,0.33472803347280333,min size last element aligned
LB_last,0.003136157989501953,timelog
LB_levels,0.07280334728033473,inversions-driven LB
LB_levels,0.00019025802612304688,timelog
simpl_BB,0.1040186882019043,timelog
LB_first,0.02927400468384075,min size first element aligned
LB_first,0.00030231475830078125,timelog
LB_last,0.05152224824355972,min size last element aligned
LB_last,0.0032014846801757812,timelog
LB_levels,0.10772833723653395,inversions-driven LB
LB_levels,0.00019884109497070312,timelog
simpl_BB,0.045618534088134766,timelog
LB_first,0.0012406947890818859,min size first element aligned
LB_first,0.0002741813659667969,timelog
LB_last,0.49255583126550867,min size last element aligned
LB_last,0.0031816959381103516,timelog
LB_levels,0.07630272952853598,inversions-driven LB
LB_levels,0.0002071857452392578,timelog
simpl_BB,0.09420180320739746,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0002772808074951172,timelog
LB_last,0.115234375,min size last element aligned
LB_last,0.0031752586364746094,timelog
LB_levels,0.103515625,inversions-driven LB
LB_levels,0.0001938343048095703,timelog
simpl_BB,0.07565689086914062,timelog
LB_first,0.0014492753623188406,min size first element aligned
LB_first,0.00029468536376953125,timelog
LB_last,0.45362318840579713,min size last element aligned
LB_last,0.0031905174255371094,timelog
LB_levels,0.043478260869565216,inversions-driven LB
LB_levels,0.0002148151397705078,timelog
simpl_BB,0.058161258697509766,timelog
LB_first,0.018943170488534396,min size first element aligned
LB_first,0.0002803802490234375,timelog
LB_last,0.13858424725822532,min size last element aligned
LB_last,0.0032041072845458984,timelog
LB_levels,0.09471585244267199,inversions-driven LB
LB_levels,0.0001964569091796875,timelog
simpl_BB,0.05691337585449219,timelog
LB_first,0.004210526315789474,min size first element aligned
LB_first,0.0002760887145996094,timelog
LB_last,0.21263157894736842,min size last element aligned
LB_last,0.003148317337036133,timelog
LB_levels,0.11157894736842106,inversions-driven LB
LB_levels,0.00019621849060058594,timelog
simpl_BB,0.07116055488586426,timelog
LB_first,0.002728512960436562,min size first element aligned
LB_first,0.00031495094299316406,timelog
LB_last,0.3133242382901319,min size last element aligned
LB_last,0.003188610076904297,timelog
LB_levels,0.06684856753069578,inversions-driven LB
LB_levels,0.0002048015594482422,timelog
simpl_BB,0.09128260612487793,timelog
LB_first,0.023076923076923078,min size first element aligned
LB_first,0.00028324127197265625,timelog
LB_last,0.26153846153846155,min size last element aligned
LB_last,0.0031766891479492188,timelog
LB_levels,0.2230769230769231,inversions-driven LB
LB_levels,0.0002124309539794922,timelog
