LB,gap,legend
LB_levels,9.870529174804688e-05,timelog
simpl_BB,0.08116579055786133,timelog
LB_first,0.0024937655860349127,min size first element aligned
LB_first,0.0001373291015625,timelog
LB_last,0.2194513715710723,min size last element aligned
LB_last,0.001605987548828125,timelog
LB_levels,0.17206982543640897,inversions-driven LB
LB_levels,9.369850158691406e-05,timelog
simpl_BB,0.07937312126159668,timelog
LB_first,0.007530120481927711,min size first element aligned
LB_first,0.00014019012451171875,timelog
LB_last,0.13253012048192772,min size last element aligned
LB_last,0.0016155242919921875,timelog
LB_levels,0.10391566265060241,inversions-driven LB
LB_levels,9.894371032714844e-05,timelog
simpl_BB,0.2433910369873047,timelog
LB_first,0.013812154696132596,min size first element aligned
LB_first,0.00014662742614746094,timelog
LB_last,0.2430939226519337,min size last element aligned
LB_last,0.0016143321990966797,timelog
LB_levels,0.1298342541436464,inversions-driven LB
LB_levels,9.965896606445312e-05,timelog
simpl_BB,0.0909125804901123,timelog
LB_first,0.021621621621621623,min size first element aligned
LB_first,0.00013375282287597656,timelog
LB_last,0.03513513513513514,min size last element aligned
LB_last,0.0015025138854980469,timelog
LB_levels,0.12702702702702703,inversions-driven LB
LB_levels,8.821487426757812e-05,timelog
simpl_BB,0.1006772518157959,timelog
LB_first,0.011475409836065573,min size first element aligned
LB_first,0.00014019012451171875,timelog
LB_last,0.2459016393442623,min size last element aligned
LB_last,0.0015645027160644531,timelog
LB_levels,0.10819672131147541,inversions-driven LB
LB_levels,9.489059448242188e-05,timelog
simpl_BB,0.10740113258361816,timelog
LB_first,0.007272727272727273,min size first element aligned
LB_first,0.0001342296600341797,timelog
LB_last,0.11636363636363636,min size last element aligned
LB_last,0.0015299320220947266,timelog
LB_levels,0.1509090909090909,inversions-driven LB
LB_levels,9.655952453613281e-05,timelog
simpl_BB,0.08485651016235352,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0001347064971923828,timelog
LB_last,0.07756232686980609,min size last element aligned
LB_last,0.0015974044799804688,timelog
LB_levels,0.20498614958448755,inversions-driven LB
LB_levels,7.939338684082031e-05,timelog
simpl_BB,0.09839057922363281,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00013017654418945312,timelog
LB_last,0.3576719576719577,min size last element aligned
LB_last,0.0015308856964111328,timelog
LB_levels,0.08253968253968254,inversions-driven LB
LB_levels,9.822845458984375e-05,timelog
simpl_BB,0.0733036994934082,timelog
LB_first,0.005221932114882507,min size first element aligned
LB_first,0.0001323223114013672,timelog
LB_last,0.1618798955613577,min size last element aligned
LB_last,0.0014946460723876953,timelog
LB_levels,0.08746736292428199,inversions-driven LB
LB_levels,9.298324584960938e-05,timelog
simpl_BB,0.02962493896484375,timelog
LB_first,0.0017123287671232876,min size first element aligned
LB_first,0.00014066696166992188,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0015094280242919922,timelog
LB_levels,0.11301369863013698,inversions-driven LB
LB_levels,9.202957153320312e-05,timelog
simpl_BB,0.049230098724365234,timelog
LB_first,0.043673012318029114,min size first element aligned
LB_first,0.00014519691467285156,timelog
LB_last,0.05823068309070549,min size last element aligned
LB_last,0.0015478134155273438,timelog
LB_levels,0.030235162374020158,inversions-driven LB
LB_levels,0.0001010894775390625,timelog
simpl_BB,0.059166908264160156,timelog
LB_first,0.009328358208955223,min size first element aligned
LB_first,0.0001308917999267578,timelog
LB_last,0.041044776119402986,min size last element aligned
LB_last,0.0015480518341064453,timelog
LB_levels,0.19776119402985073,inversions-driven LB
LB_levels,9.012222290039062e-05,timelog
simpl_BB,0.08258891105651855,timelog
LB_first,0.011764705882352941,min size first element aligned
LB_first,0.0001442432403564453,timelog
LB_last,0.11764705882352941,min size last element aligned
LB_last,0.0015759468078613281,timelog
LB_levels,0.07226890756302522,inversions-driven LB
LB_levels,9.5367431640625e-05,timelog
simpl_BB,0.08034563064575195,timelog
LB_first,0.0013440860215053765,min size first element aligned
LB_first,0.000141143798828125,timelog
LB_last,0.12903225806451613,min size last element aligned
LB_last,0.0015418529510498047,timelog
LB_levels,0.0793010752688172,inversions-driven LB
LB_levels,0.00010251998901367188,timelog
simpl_BB,0.0957174301147461,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00014543533325195312,timelog
LB_last,0.4919614147909968,min size last element aligned
LB_last,0.0014960765838623047,timelog
LB_levels,0.05064308681672026,inversions-driven LB
LB_levels,9.679794311523438e-05,timelog
simpl_BB,0.04764246940612793,timelog
LB_first,0.00048123195380173246,min size first element aligned
LB_first,0.00013327598571777344,timelog
LB_last,0.43984600577478344,min size last element aligned
LB_last,0.001501321792602539,timelog
LB_levels,0.06881616939364774,inversions-driven LB
LB_levels,0.0001049041748046875,timelog
simpl_BB,0.050477027893066406,timelog
LB_first,0.002152080344332855,min size first element aligned
LB_first,0.00012922286987304688,timelog
LB_last,0.19870875179340028,min size last element aligned
LB_last,0.0015692710876464844,timelog
LB_levels,0.06456241032998565,inversions-driven LB
LB_levels,0.00011563301086425781,timelog
simpl_BB,0.08306884765625,timelog
LB_first,0.0054249547920434,min size first element aligned
LB_first,0.00013780593872070312,timelog
LB_last,0.3960216998191682,min size last element aligned
LB_last,0.0015244483947753906,timelog
LB_levels,0.09403254972875226,inversions-driven LB
LB_levels,0.00011110305786132812,timelog
simpl_BB,0.08174800872802734,timelog
LB_first,0.0027848101265822785,min size first element aligned
LB_first,0.000133514404296875,timelog
LB_last,0.43443037974683546,min size last element aligned
LB_last,0.0014967918395996094,timelog
LB_levels,0.025569620253164557,inversions-driven LB
LB_levels,0.00011301040649414062,timelog
simpl_BB,0.09486532211303711,timelog
LB_first,0.016066838046272493,min size first element aligned
LB_first,0.03323841094970703,timelog
LB_last,0.07326478149100257,min size last element aligned
LB_last,0.001516580581665039,timelog
LB_levels,0.055912596401028275,inversions-driven LB
LB_levels,0.00010752677917480469,timelog
simpl_BB,0.25775980949401855,timelog
LB_first,0.0019940179461615153,min size first element aligned
LB_first,0.00013136863708496094,timelog
LB_last,0.45663010967098705,min size last element aligned
LB_last,0.0015048980712890625,timelog
LB_levels,0.08773678963110668,inversions-driven LB
LB_levels,0.00010561943054199219,timelog
simpl_BB,0.13523650169372559,timelog
LB_first,0.002932551319648094,min size first element aligned
LB_first,0.00013017654418945312,timelog
LB_last,0.03519061583577713,min size last element aligned
LB_last,0.0015058517456054688,timelog
LB_levels,0.08602150537634409,inversions-driven LB
LB_levels,0.00010228157043457031,timelog
simpl_BB,0.10506153106689453,timelog
LB_first,0.0027397260273972603,min size first element aligned
LB_first,0.0001316070556640625,timelog
LB_last,0.0821917808219178,min size last element aligned
LB_last,0.0015478134155273438,timelog
LB_levels,0.21643835616438356,inversions-driven LB
LB_levels,0.000102996826171875,timelog
simpl_BB,0.12455201148986816,timelog
LB_first,0.005791505791505791,min size first element aligned
LB_first,0.00014209747314453125,timelog
LB_last,0.025096525096525095,min size last element aligned
LB_last,0.0014982223510742188,timelog
LB_levels,0.08783783783783784,inversions-driven LB
LB_levels,0.00010204315185546875,timelog
simpl_BB,0.1359872817993164,timelog
LB_first,0.01510989010989011,min size first element aligned
LB_first,0.00013184547424316406,timelog
LB_last,0.18956043956043955,min size last element aligned
LB_last,0.0015957355499267578,timelog
LB_levels,0.10714285714285714,inversions-driven LB
LB_levels,0.00010180473327636719,timelog
simpl_BB,0.08852314949035645,timelog
LB_first,0.004424778761061947,min size first element aligned
LB_first,0.00014090538024902344,timelog
LB_last,0.22013274336283187,min size last element aligned
LB_last,0.0014941692352294922,timelog
LB_levels,0.08738938053097345,inversions-driven LB
LB_levels,9.942054748535156e-05,timelog
simpl_BB,0.09544491767883301,timelog
LB_first,0.024752475247524754,min size first element aligned
LB_first,0.00013947486877441406,timelog
LB_last,0.30445544554455445,min size last element aligned
LB_last,0.0014882087707519531,timelog
LB_levels,0.09405940594059406,inversions-driven LB
LB_levels,9.632110595703125e-05,timelog
simpl_BB,0.09228634834289551,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00027871131896972656,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0016133785247802734,timelog
LB_levels,0.07244995233555768,inversions-driven LB
LB_levels,0.00010442733764648438,timelog
simpl_BB,0.14702916145324707,timelog
LB_first,0.03262092238470191,min size first element aligned
LB_first,0.00015234947204589844,timelog
LB_last,0.45894263217097864,min size last element aligned
LB_last,0.0016252994537353516,timelog
LB_levels,0.08098987626546682,inversions-driven LB
LB_levels,0.0001087188720703125,timelog
simpl_BB,0.2915010452270508,timelog
LB_first,0.0038816108685104317,min size first element aligned
LB_first,0.0001399517059326172,timelog
LB_last,0.11547792333818535,min size last element aligned
LB_last,0.0015461444854736328,timelog
LB_levels,0.03299369238233867,inversions-driven LB
LB_levels,0.00010395050048828125,timelog
simpl_BB,0.09447264671325684,timelog
LB_first,0.0053475935828877,min size first element aligned
LB_first,0.00013375282287597656,timelog
LB_last,0.2531194295900178,min size last element aligned
LB_last,0.0014925003051757812,timelog
LB_levels,0.11586452762923351,inversions-driven LB
LB_levels,0.00010013580322265625,timelog
simpl_BB,0.07715415954589844,timelog
LB_first,0.002380952380952381,min size first element aligned
LB_first,0.00012874603271484375,timelog
LB_last,0.1380952380952381,min size last element aligned
LB_last,0.0014863014221191406,timelog
LB_levels,0.1761904761904762,inversions-driven LB
LB_levels,9.107589721679688e-05,timelog
simpl_BB,0.09408736228942871,timelog
LB_first,0.02826086956521739,min size first element aligned
LB_first,0.00013566017150878906,timelog
LB_last,0.043478260869565216,min size last element aligned
LB_last,0.0015058517456054688,timelog
LB_levels,0.10217391304347827,inversions-driven LB
LB_levels,0.000102996826171875,timelog
simpl_BB,0.057949066162109375,timelog
LB_first,0.049723756906077346,min size first element aligned
LB_first,0.00013566017150878906,timelog
LB_last,0.28406998158379376,min size last element aligned
LB_last,0.001497507095336914,timelog
LB_levels,0.03821362799263352,inversions-driven LB
LB_levels,0.00010895729064941406,timelog
simpl_BB,0.07324433326721191,timelog
LB_first,0.01389631213254944,min size first element aligned
LB_first,0.0001361370086669922,timelog
LB_last,0.30732228754676644,min size last element aligned
LB_last,0.0015101432800292969,timelog
LB_levels,0.05291288081239979,inversions-driven LB
LB_levels,0.00010371208190917969,timelog
simpl_BB,0.14371562004089355,timelog
LB_first,0.007211538461538462,min size first element aligned
LB_first,0.00015735626220703125,timelog
LB_last,0.2951923076923077,min size last element aligned
LB_last,0.00160980224609375,timelog
LB_levels,0.052884615384615384,inversions-driven LB
LB_levels,0.00011444091796875,timelog
simpl_BB,0.05096030235290527,timelog
LB_first,0.004225352112676056,min size first element aligned
LB_first,0.00022339820861816406,timelog
LB_last,0.36619718309859156,min size last element aligned
LB_last,0.0016448497772216797,timelog
LB_levels,0.06338028169014084,inversions-driven LB
LB_levels,0.0001163482666015625,timelog
simpl_BB,0.11954569816589355,timelog
LB_first,0.030978934324659233,min size first element aligned
LB_first,0.00015115737915039062,timelog
LB_last,0.1623296158612144,min size last element aligned
LB_last,0.0015716552734375,timelog
LB_levels,0.0724907063197026,inversions-driven LB
LB_levels,0.01314687728881836,timelog
simpl_BB,0.045391082763671875,timelog
LB_first,0.003931203931203931,min size first element aligned
LB_first,0.00013256072998046875,timelog
LB_last,0.3542997542997543,min size last element aligned
LB_last,0.001577615737915039,timelog
LB_levels,0.07764127764127764,inversions-driven LB
LB_levels,9.894371032714844e-05,timelog
simpl_BB,0.05726504325866699,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00012683868408203125,timelog
LB_last,0.3535714285714286,min size last element aligned
LB_last,0.001607656478881836,timelog
LB_levels,0.1380952380952381,inversions-driven LB
LB_levels,0.00010251998901367188,timelog
simpl_BB,0.07343125343322754,timelog
LB_first,0.0018587360594795538,min size first element aligned
LB_first,0.00013875961303710938,timelog
LB_last,0.17843866171003717,min size last element aligned
LB_last,0.0015387535095214844,timelog
LB_levels,0.2862453531598513,inversions-driven LB
LB_levels,8.988380432128906e-05,timelog
simpl_BB,0.07821536064147949,timelog
LB_first,0.004761904761904762,min size first element aligned
LB_first,0.0001285076141357422,timelog
LB_last,0.08571428571428572,min size last element aligned
LB_last,0.0016014575958251953,timelog
LB_levels,0.1380952380952381,inversions-driven LB
LB_levels,8.702278137207031e-05,timelog
simpl_BB,0.032562971115112305,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00012063980102539062,timelog
LB_last,0.07435197817189632,min size last element aligned
LB_last,0.014624357223510742,timelog
LB_levels,0.07844474761255116,inversions-driven LB
LB_levels,0.00010418891906738281,timelog
simpl_BB,0.0480341911315918,timelog
LB_first,0.008292682926829269,min size first element aligned
LB_first,0.00014710426330566406,timelog
LB_last,0.16731707317073172,min size last element aligned
LB_last,0.001499176025390625,timelog
LB_levels,0.06390243902439025,inversions-driven LB
LB_levels,0.00010752677917480469,timelog
simpl_BB,0.04769301414489746,timelog
LB_first,0.022253129346314324,min size first element aligned
LB_first,0.0001399517059326172,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0015614032745361328,timelog
LB_levels,0.07510431154381085,inversions-driven LB
LB_levels,0.00010180473327636719,timelog
simpl_BB,0.029063940048217773,timelog
LB_first,0.002789400278940028,min size first element aligned
LB_first,0.00014519691467285156,timelog
LB_last,0.0697350069735007,min size last element aligned
LB_last,0.0015761852264404297,timelog
LB_levels,0.11157601115760112,inversions-driven LB
LB_levels,8.511543273925781e-05,timelog
simpl_BB,0.08697104454040527,timelog
LB_first,0.005220417633410673,min size first element aligned
LB_first,0.0001437664031982422,timelog
LB_last,0.351508120649652,min size last element aligned
LB_last,0.0015702247619628906,timelog
LB_levels,0.08062645011600927,inversions-driven LB
LB_levels,0.00010728836059570312,timelog
simpl_BB,0.04860067367553711,timelog
LB_first,0.0030441400304414,min size first element aligned
LB_first,0.00013375282287597656,timelog
LB_last,0.23515981735159816,min size last element aligned
LB_last,0.0015654563903808594,timelog
LB_levels,0.04794520547945205,inversions-driven LB
LB_levels,0.00010967254638671875,timelog
simpl_BB,0.05189704895019531,timelog
LB_first,0.0010152284263959391,min size first element aligned
LB_first,0.00014090538024902344,timelog
LB_last,0.11065989847715736,min size last element aligned
LB_last,0.001583099365234375,timelog
LB_levels,0.16548223350253807,inversions-driven LB
LB_levels,9.274482727050781e-05,timelog
simpl_BB,0.10105252265930176,timelog
LB_first,0.009871668311944718,min size first element aligned
LB_first,0.0001323223114013672,timelog
LB_last,0.24679170779861798,min size last element aligned
LB_last,0.0015447139739990234,timelog
LB_levels,0.07305034550839092,inversions-driven LB
LB_levels,0.00010156631469726562,timelog
simpl_BB,0.027883529663085938,timelog
LB_first,0.0015455950540958269,min size first element aligned
LB_first,0.00013256072998046875,timelog
LB_last,0.027820710973724884,min size last element aligned
LB_last,0.00154876708984375,timelog
LB_levels,0.09582689335394126,inversions-driven LB
LB_levels,9.465217590332031e-05,timelog
simpl_BB,0.07930946350097656,timelog
LB_first,0.010309278350515464,min size first element aligned
LB_first,0.00013017654418945312,timelog
LB_last,0.30927835051546393,min size last element aligned
LB_last,0.0016040802001953125,timelog
LB_levels,0.34536082474226804,inversions-driven LB
LB_levels,8.0108642578125e-05,timelog
simpl_BB,0.08086538314819336,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00012159347534179688,timelog
LB_last,0.45529573590096284,min size last element aligned
LB_last,0.001508951187133789,timelog
LB_levels,0.2063273727647868,inversions-driven LB
LB_levels,9.489059448242188e-05,timelog
simpl_BB,0.07385969161987305,timelog
LB_first,0.012622720897615708,min size first element aligned
LB_first,0.00013971328735351562,timelog
LB_last,0.211781206171108,min size last element aligned
LB_last,0.0015866756439208984,timelog
LB_levels,0.08976157082748948,inversions-driven LB
LB_levels,0.00010752677917480469,timelog
simpl_BB,0.08278512954711914,timelog
LB_first,0.017054263565891473,min size first element aligned
LB_first,0.00013399124145507812,timelog
LB_last,0.08294573643410853,min size last element aligned
LB_last,0.0015535354614257812,timelog
LB_levels,0.07131782945736434,inversions-driven LB
LB_levels,0.00010991096496582031,timelog
simpl_BB,0.078826904296875,timelog
LB_first,0.02181208053691275,min size first element aligned
LB_first,0.0001418590545654297,timelog
LB_last,0.3859060402684564,min size last element aligned
LB_last,0.014603853225708008,timelog
LB_levels,0.08221476510067115,inversions-driven LB
LB_levels,9.775161743164062e-05,timelog
simpl_BB,0.05280494689941406,timelog
LB_first,0.0008291873963515755,min size first element aligned
LB_first,0.00014066696166992188,timelog
LB_last,0.4867330016583748,min size last element aligned
LB_last,0.0015583038330078125,timelog
LB_levels,0.08291873963515754,inversions-driven LB
LB_levels,9.655952453613281e-05,timelog
simpl_BB,0.08437895774841309,timelog
LB_first,0.04011461318051576,min size first element aligned
LB_first,0.00013256072998046875,timelog
LB_last,0.06876790830945559,min size last element aligned
LB_last,0.0015761852264404297,timelog
LB_levels,0.16332378223495703,inversions-driven LB
LB_levels,9.870529174804688e-05,timelog
simpl_BB,0.05551290512084961,timelog
LB_first,0.0056179775280898875,min size first element aligned
LB_first,0.00013303756713867188,timelog
LB_last,0.19325842696629214,min size last element aligned
LB_last,0.0015878677368164062,timelog
LB_levels,0.08876404494382023,inversions-driven LB
LB_levels,0.00011110305786132812,timelog
simpl_BB,0.08359122276306152,timelog
LB_first,0.009208103130755065,min size first element aligned
LB_first,0.0001399517059326172,timelog
LB_last,0.04419889502762431,min size last element aligned
LB_last,0.022732257843017578,timelog
LB_levels,0.141804788213628,inversions-driven LB
LB_levels,0.00010132789611816406,timelog
simpl_BB,0.033596038818359375,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00012159347534179688,timelog
LB_last,0.14606741573033707,min size last element aligned
LB_last,0.0015475749969482422,timelog
LB_levels,0.08273748723186926,inversions-driven LB
LB_levels,0.00010585784912109375,timelog
simpl_BB,0.08208036422729492,timelog
LB_first,0.0036231884057971015,min size first element aligned
LB_first,0.0001404285430908203,timelog
LB_last,0.18478260869565216,min size last element aligned
LB_last,0.0015985965728759766,timelog
LB_levels,0.1358695652173913,inversions-driven LB
LB_levels,9.965896606445312e-05,timelog
simpl_BB,0.06081271171569824,timelog
LB_first,0.01125,min size first element aligned
LB_first,0.00013303756713867188,timelog
LB_last,0.275,min size last element aligned
LB_last,0.0016014575958251953,timelog
LB_levels,0.07375,inversions-driven LB
LB_levels,9.942054748535156e-05,timelog
simpl_BB,0.11150312423706055,timelog
LB_first,0.012522361359570662,min size first element aligned
LB_first,0.00013184547424316406,timelog
LB_last,0.23971377459749552,min size last element aligned
LB_last,0.001522064208984375,timelog
LB_levels,0.13953488372093023,inversions-driven LB
LB_levels,0.00010156631469726562,timelog
simpl_BB,0.12312436103820801,timelog
LB_first,0.005866666666666667,min size first element aligned
LB_first,0.000141143798828125,timelog
LB_last,0.6202666666666666,min size last element aligned
LB_last,0.0015523433685302734,timelog
LB_levels,0.06933333333333333,inversions-driven LB
LB_levels,9.918212890625e-05,timelog
simpl_BB,0.033150672912597656,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00016951560974121094,timelog
LB_last,0.1480916030534351,min size last element aligned
LB_last,0.014696598052978516,timelog
LB_levels,0.05152671755725191,inversions-driven LB
LB_levels,0.0001125335693359375,timelog
simpl_BB,0.10439372062683105,timelog
LB_first,0.0040650406504065045,min size first element aligned
LB_first,0.00014781951904296875,timelog
LB_last,0.3089430894308943,min size last element aligned
LB_last,0.0015125274658203125,timelog
LB_levels,0.15176151761517614,inversions-driven LB
LB_levels,0.00010037422180175781,timelog
simpl_BB,0.05877065658569336,timelog
LB_first,0.040207522697795074,min size first element aligned
LB_first,0.00013446807861328125,timelog
LB_last,0.2457846952010376,min size last element aligned
LB_last,0.001506805419921875,timelog
LB_levels,0.07392996108949416,inversions-driven LB
LB_levels,0.00010991096496582031,timelog
simpl_BB,0.08222770690917969,timelog
LB_first,0.019305019305019305,min size first element aligned
LB_first,0.0001347064971923828,timelog
LB_last,0.10038610038610038,min size last element aligned
LB_last,0.014618396759033203,timelog
LB_levels,0.1640926640926641,inversions-driven LB
LB_levels,0.00010418891906738281,timelog
simpl_BB,0.09286618232727051,timelog
LB_first,0.011320754716981131,min size first element aligned
LB_first,0.00013375282287597656,timelog
LB_last,0.015849056603773583,min size last element aligned
LB_last,0.0014963150024414062,timelog
LB_levels,0.047547169811320754,inversions-driven LB
LB_levels,0.00010776519775390625,timelog
simpl_BB,0.05593705177307129,timelog
LB_first,0.020642201834862386,min size first element aligned
LB_first,0.01319575309753418,timelog
LB_last,0.05963302752293578,min size last element aligned
LB_last,0.0015411376953125,timelog
LB_levels,0.13990825688073394,inversions-driven LB
LB_levels,9.655952453613281e-05,timelog
simpl_BB,0.04955554008483887,timelog
LB_first,0.00620347394540943,min size first element aligned
LB_first,0.00015020370483398438,timelog
LB_last,0.1588089330024814,min size last element aligned
LB_last,0.0015187263488769531,timelog
LB_levels,0.06017369727047146,inversions-driven LB
LB_levels,0.00010395050048828125,timelog
simpl_BB,0.0875847339630127,timelog
LB_first,0.0033613445378151263,min size first element aligned
LB_first,0.00013136863708496094,timelog
LB_last,0.4647058823529412,min size last element aligned
LB_last,0.0015807151794433594,timelog
LB_levels,0.09915966386554621,inversions-driven LB
LB_levels,0.00010251998901367188,timelog
simpl_BB,0.10051870346069336,timelog
LB_first,0.0079155672823219,min size first element aligned
LB_first,0.00013136863708496094,timelog
LB_last,0.014072119613016711,min size last element aligned
LB_last,0.0015881061553955078,timelog
LB_levels,0.09058927000879508,inversions-driven LB
LB_levels,0.00010395050048828125,timelog
simpl_BB,0.08155512809753418,timelog
LB_first,0.07669172932330827,min size first element aligned
LB_first,0.0001513957977294922,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0015079975128173828,timelog
LB_levels,0.09774436090225563,inversions-driven LB
LB_levels,9.894371032714844e-05,timelog
simpl_BB,0.05578732490539551,timelog
LB_first,0.007104795737122558,min size first element aligned
LB_first,0.00012993812561035156,timelog
LB_last,0.30076968620485495,min size last element aligned
LB_last,0.0015938282012939453,timelog
LB_levels,0.1142687981053878,inversions-driven LB
LB_levels,9.202957153320312e-05,timelog
simpl_BB,0.07385468482971191,timelog
LB_first,0.015730337078651686,min size first element aligned
LB_first,0.00013113021850585938,timelog
LB_last,0.16404494382022472,min size last element aligned
LB_last,0.0016016960144042969,timelog
LB_levels,0.07191011235955057,inversions-driven LB
LB_levels,0.00011277198791503906,timelog
simpl_BB,0.28476953506469727,timelog
LB_first,0.008840864440078585,min size first element aligned
LB_first,0.00014972686767578125,timelog
LB_last,0.23084479371316308,min size last element aligned
LB_last,0.0014989376068115234,timelog
LB_levels,0.07367387033398821,inversions-driven LB
LB_levels,0.00010061264038085938,timelog
simpl_BB,0.04642319679260254,timelog
LB_first,0.029780564263322883,min size first element aligned
LB_first,0.00014853477478027344,timelog
LB_last,0.1833855799373041,min size last element aligned
LB_last,0.0015668869018554688,timelog
LB_levels,0.06269592476489028,inversions-driven LB
LB_levels,0.0001087188720703125,timelog
simpl_BB,0.02993941307067871,timelog
LB_first,0.0039177277179236044,min size first element aligned
LB_first,0.0001323223114013672,timelog
LB_last,0.16454456415279137,min size last element aligned
LB_last,0.0015025138854980469,timelog
LB_levels,0.07639569049951028,inversions-driven LB
LB_levels,0.00010061264038085938,timelog
simpl_BB,0.053157806396484375,timelog
LB_first,0.051759834368530024,min size first element aligned
LB_first,0.0001347064971923828,timelog
LB_last,0.3064182194616977,min size last element aligned
LB_last,0.001603841781616211,timelog
LB_levels,0.15527950310559005,inversions-driven LB
LB_levels,8.678436279296875e-05,timelog
simpl_BB,0.052544593811035156,timelog
LB_first,0.0009633911368015414,min size first element aligned
LB_first,0.0001289844512939453,timelog
LB_last,0.2649325626204239,min size last element aligned
LB_last,0.014594316482543945,timelog
LB_levels,0.13102119460500963,inversions-driven LB
LB_levels,0.00010013580322265625,timelog
simpl_BB,0.07573914527893066,timelog
LB_first,0.016963528413910092,min size first element aligned
LB_first,0.0001418590545654297,timelog
LB_last,0.3053435114503817,min size last element aligned
LB_last,0.014665842056274414,timelog
LB_levels,0.10517387616624257,inversions-driven LB
LB_levels,0.00011086463928222656,timelog
simpl_BB,0.08115673065185547,timelog
LB_first,0.0027247956403269754,min size first element aligned
LB_first,0.00013971328735351562,timelog
LB_last,0.2724795640326976,min size last element aligned
LB_last,0.0015342235565185547,timelog
LB_levels,0.10217983651226158,inversions-driven LB
LB_levels,9.703636169433594e-05,timelog
simpl_BB,0.07950806617736816,timelog
LB_first,0.004868549172346641,min size first element aligned
LB_first,0.0001308917999267578,timelog
LB_last,0.27069133398247325,min size last element aligned
LB_last,0.001519918441772461,timelog
LB_levels,0.1382667964946446,inversions-driven LB
LB_levels,9.822845458984375e-05,timelog
simpl_BB,0.09433102607727051,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00016617774963378906,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0015034675598144531,timelog
LB_levels,0.1476923076923077,inversions-driven LB
LB_levels,8.678436279296875e-05,timelog
simpl_BB,0.050987958908081055,timelog
LB_first,0.00129366106080207,min size first element aligned
LB_first,0.00013756752014160156,timelog
LB_last,0.2238033635187581,min size last element aligned
LB_last,0.0015659332275390625,timelog
LB_levels,0.06080206985769728,inversions-driven LB
LB_levels,0.00010204315185546875,timelog
simpl_BB,0.08462262153625488,timelog
LB_first,0.039030955585464336,min size first element aligned
LB_first,0.0001418590545654297,timelog
LB_last,0.28465679676985195,min size last element aligned
LB_last,0.0015859603881835938,timelog
LB_levels,0.05585464333781965,inversions-driven LB
LB_levels,0.00012302398681640625,timelog
simpl_BB,0.049031972885131836,timelog
LB_first,0.000819672131147541,min size first element aligned
LB_first,0.00013637542724609375,timelog
LB_last,0.2975409836065574,min size last element aligned
LB_last,0.0015769004821777344,timelog
LB_levels,0.04180327868852459,inversions-driven LB
LB_levels,0.00010156631469726562,timelog
simpl_BB,0.10161972045898438,timelog
LB_first,0.03333333333333333,min size first element aligned
LB_first,0.00012946128845214844,timelog
LB_last,0.14761904761904762,min size last element aligned
LB_last,0.0015361309051513672,timelog
LB_levels,0.15714285714285714,inversions-driven LB
LB_levels,9.608268737792969e-05,timelog
simpl_BB,0.07120418548583984,timelog
LB_first,0.0043859649122807015,min size first element aligned
LB_first,0.00014352798461914062,timelog
LB_last,0.17982456140350878,min size last element aligned
LB_last,0.001485586166381836,timelog
LB_levels,0.17982456140350878,inversions-driven LB
LB_levels,9.083747863769531e-05,timelog
simpl_BB,0.05401802062988281,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00012183189392089844,timelog
LB_last,0.28774928774928776,min size last element aligned
LB_last,0.001499176025390625,timelog
LB_levels,0.07977207977207977,inversions-driven LB
LB_levels,8.869171142578125e-05,timelog
simpl_BB,0.0497279167175293,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00012969970703125,timelog
LB_last,0.21503759398496242,min size last element aligned
LB_last,0.001522064208984375,timelog
LB_levels,0.1368421052631579,inversions-driven LB
LB_levels,9.679794311523438e-05,timelog
simpl_BB,0.03637242317199707,timelog
LB_first,0.021217712177121772,min size first element aligned
LB_first,0.00013256072998046875,timelog
LB_last,0.08118081180811808,min size last element aligned
LB_last,0.011666536331176758,timelog
LB_levels,0.07287822878228782,inversions-driven LB
LB_levels,0.00010180473327636719,timelog
simpl_BB,0.08027267456054688,timelog
LB_first,0.008988764044943821,min size first element aligned
LB_first,0.0001373291015625,timelog
LB_last,0.32284644194756557,min size last element aligned
LB_last,0.001544952392578125,timelog
LB_levels,0.14307116104868914,inversions-driven LB
LB_levels,0.0001010894775390625,timelog
simpl_BB,0.09892487525939941,timelog
LB_first,0.012658227848101266,min size first element aligned
LB_first,0.00013065338134765625,timelog
LB_last,0.04810126582278481,min size last element aligned
LB_last,0.0014905929565429688,timelog
LB_levels,0.1291139240506329,inversions-driven LB
LB_levels,0.00011849403381347656,timelog
simpl_BB,0.06021881103515625,timelog
